,name,state_name,land_wind_,util_pv_te,longitude,latitude
2556,Macoupin,Illinois,13926568.41,105642463.66,-89.9244289962723,39.26100293576264
2557,Macon,Illinois,9538416.86,70614278.66,-88.96158983008056,39.86001476490402
2558,Madison,Illinois,7347493.57,71916041.92,-89.90514575511408,38.829863263285176
2559,Washington,Alabama,5391567.37,97728239.13,-88.2078719861973,31.407620598109876
2560,Falls Church,Virginia,0.0,0.0,-77.17462850985329,38.88438110368479
2561,Licking,Ohio,7147399.02,43986115.65,-82.48312514827609,40.09160803778169
2562,Knox,Ohio,7351261.17,34709885.15,-82.42151980933596,40.39875568726149
2563,Jefferson,Ohio,3546077.42,1065102.3,-80.76101293263228,40.3849874691471
2564,Lawrence,Ohio,2646529.26,844836.25,-82.53679669959494,38.5985021218226
2565,Lake,Ohio,469437.33,11466643.59,-81.23742135891473,41.69640519710699
2566,Benton,Mississippi,3043295.46,14065207.75,-89.18847726694841,34.81727240718374
2567,Adams,Mississippi,1819595.83,26225998.56,-91.35317570422967,31.483151821530917
2568,Alcorn,Mississippi,2364424.16,28430564.21,-88.58028795726669,34.88076340950241
2569,Talbot,Maryland,971433.08,21407762.26,-76.08793159072141,38.775804692837724
2570,Attala,Mississippi,4060185.99,57536519.08,-89.58165669015645,33.08629978227112
2571,Union,Ohio,6997569.23,52306552.43,-83.37149713753041,40.299469941243814
2572,Newberry,South Carolina,4316782.19,40378033.98,-81.60009039890011,34.28979458791903
2573,Pickens,South Carolina,1925986.07,9696506.24,-82.72534386958489,34.88748331360275
2574,Orangeburg,South Carolina,2623603.89,101631822.14,-80.80025998823311,33.43900551492712
2575,Stark,Ohio,4071354.24,29260342.71,-81.36573008883319,40.81386211927267
2576,Summit,Ohio,73268.11,11297765.92,-81.53215103349639,41.12598055545744
2577,Trumbull,Ohio,3284679.26,48227379.94,-80.76116422011151,41.31717688838334
2578,Tuscarawas,Ohio,5356213.91,9946849.82,-81.47379210893678,40.44095358638045
2579,Carroll,New Hampshire,2471085.5,13037584.81,-71.2028340377468,43.87381986081779
2580,Belknap,New Hampshire,1601189.86,3295186.0,-71.42317441003337,43.518591265249775
2581,Cheshire,New Hampshire,2208732.16,3868964.78,-72.2512484609041,42.91930929506884
2582,Essex,Virginia,1402521.69,19953074.18,-76.95156079227573,37.94153962909908
2583,Grafton,New Hampshire,6014358.85,3473629.11,-71.82064722988052,43.940726807786575
2584,Dinwiddie,Virginia,3683075.17,50949768.3,-77.6323439382929,37.07586154070295
2585,Norton,Virginia,57904.64,0.0,-82.62609116436956,36.931468674745396
2586,Dickenson,Virginia,1349426.53,162140.31,-82.35040220616325,37.12573296283112
2587,Webster,Missouri,10163164.34,46041800.31,-92.87587681159951,37.28089723609791
2588,Heard,Georgia,2258089.27,13704165.69,-85.12828271272443,33.29705326815381
2589,Harris,Georgia,3173216.12,31894819.61,-84.90885860574828,32.73610916203341
2590,Hart,Georgia,2169883.58,22211885.82,-82.96403735668407,34.35112151710634
2591,Hancock,Georgia,3304179.33,39379269.3,-83.00101088891466,33.27026117123976
2592,Haralson,Georgia,2844603.11,15138261.05,-85.21103013940157,33.794227504715536
2593,Tucker,West Virginia,1116482.53,318041.32,-79.56498191581414,39.11358915041481
2594,Taylor,West Virginia,1062053.88,0.0,-80.04616969075059,39.335996575199864
2595,Upshur,West Virginia,2460287.81,504331.36,-80.23339484810839,38.897820091335056
2596,Tyler,West Virginia,1609654.17,183086.94,-80.88485246030126,39.465268259325704
2597,Wayne,West Virginia,2479240.9,389809.37,-82.427044800853,38.146132953773545
2598,Dooly,Georgia,2109317.19,44051375.34,-83.7987971805007,32.15718712760989
2599,Dodge,Georgia,913706.86,50195188.99,-83.1684192866025,32.17221078486207
2600,Douglas,Georgia,390884.83,4324442.84,-84.76776425837066,33.701560902263736
2601,Dougherty,Georgia,807257.7,28124160.74,-84.21641601490339,31.533309098560306
2602,Early,Georgia,2128969.33,58601349.97,-84.9036463361314,31.32282762078191
2603,Montgomery,Virginia,1468202.03,1968408.37,-80.38696621382495,37.17404146685996
2604,New Kent,Virginia,917874.64,17086087.96,-77.00110464585998,37.505365677172406
2605,Nelson,Virginia,2213557.28,4845702.56,-78.88675280836264,37.78740972223377
2606,Leflore,Mississippi,3906936.02,62639095.15,-90.3010773882238,33.55053133444596
2607,Lowndes,Mississippi,1407916.62,43650480.08,-88.44331482009028,33.47300008182554
2608,New Haven,Connecticut,179311.32,5218615.68,-72.9323812846573,41.4108721662088
2609,Hartford,Connecticut,593979.12,10466792.53,-72.73286072401336,41.80643166792859
2610,Fairfield,Connecticut,218343.39,4247110.52,-73.38885014510318,41.27338961206658
2611,Middlesex,Connecticut,460498.2,4361379.13,-72.5364789191734,41.464519622962094
2612,Litchfield,Connecticut,3205490.32,4864083.86,-73.24535039789319,41.7924620568437
2613,Clinton,Kentucky,1997628.24,6118810.78,-85.13605967659885,36.72751028460062
2614,Clay,Kentucky,1780410.92,95974.73,-83.71466094500151,37.15974998159367
2615,Cumberland,Kentucky,2189144.39,4052880.74,-85.38843995283692,36.78656237425454
2616,Crittenden,Kentucky,4054602.38,22988142.81,-88.09726558748845,37.35264199737096
2617,Daviess,Kentucky,5596844.66,43492433.99,-87.08714075932707,37.731783038809176
2618,Henry,Indiana,7266389.16,46179377.68,-85.39642763188628,39.9310326561107
2619,Howard,Indiana,4473092.35,33306259.44,-86.11693968108742,40.48358571497241
2620,Harrison,Indiana,4385461.92,29162305.87,-86.11166351090833,38.195296901780715
2621,Hendricks,Indiana,5074963.51,42638653.9,-86.509961928751,39.769501495203045
2622,Ramsey,Minnesota,0.0,658765.13,-93.09957697763795,45.01711640413443
2623,Red Lake,Minnesota,4213864.09,46083193.88,-96.09530234919737,47.871720344073566
2624,Richland,Montana,39501965.85,152756058.4,-104.56134359521204,47.78795011152301
2625,Isanti,Minnesota,2089527.1,41876498.84,-93.29520375069455,45.56149013224108
2626,Grant,Minnesota,9474781.93,61594593.06,-96.01214023977239,45.93404094384013
2627,Hennepin,Minnesota,806342.11,16824014.65,-93.47696128247044,45.00459584165328
2628,Hubbard,Minnesota,7198310.91,71144814.34,-94.9166182199966,47.10867193434853
2629,Montmorency,Michigan,3397696.16,32975732.5,-84.12727798076453,45.02753151063248
2630,Campbell,South Dakota,15443693.97,81799758.39,-100.05169574429718,45.77106699857185
2631,Codington,South Dakota,13599935.57,79431311.66,-97.18859300967425,44.97785692438711
2632,Gilliam,Oregon,16727067.99,36394906.54,-120.21086647111247,45.3780635096113
2633,Aroostook,Maine,39594129.18,296527191.0,-68.59877399452722,46.658934137750215
2634,Hood River,Oregon,1622465.93,2130059.76,-121.6511840696467,45.519017205922744
2635,Lewis and Clark,Montana,19576090.58,55109560.58,-112.39036452794507,47.122339084606004
2636,Jefferson,Montana,10962551.46,27144051.59,-112.09372212818921,46.14849231031348
2637,Judith Basin,Montana,23057929.88,86585143.0,-110.26607016042874,47.045465149058224
2638,Lake,Montana,5803919.25,38730237.65,-114.08934945299191,47.645942698957064
2639,Somerset,Maine,23229311.44,149791187.92,-69.95872357049934,45.51382212168051
2640,Piscataquis,Maine,21641580.45,140154067.48,-69.28439001902598,45.837469652869274
2641,McHenry,North Dakota,16899125.28,201085675.8,-100.63629480180705,48.234603614337026
2642,Hettinger,North Dakota,25716241.81,133980207.47,-102.46035251397751,46.432535080778145
2643,Logan,North Dakota,18676678.66,105785687.8,-99.47750724534303,46.45738225536021
2644,LaMoure,North Dakota,17044060.8,132086873.84,-98.53546462087935,46.45690529838747
2645,Clearwater,Idaho,5060564.78,6717766.81,-115.65685443931696,46.673681078691004
2646,Hamlin,South Dakota,8706329.13,60140957.6,-97.18835394847967,44.67377296822994
2647,Grant,South Dakota,12394177.65,80941939.16,-96.76765873067637,45.17195408644311
2648,Luce,Michigan,2567508.74,41334683.67,-85.54428681544562,46.470704110012264
2649,Mackinac,Michigan,2123435.44,36216162.49,-85.0944509794742,46.0815151801546
2650,Wadena,Minnesota,2360561.37,43293440.6,-94.96936295988239,46.58574397232862
2651,Clearwater,Minnesota,6371178.75,70217183.47,-95.37905660879235,47.57765514512644
2652,Cass,Minnesota,6280155.03,118843939.85,-94.32544115532843,46.949607525550945
2653,Chippewa,Minnesota,10434715.11,68277158.02,-95.5667122556125,45.02238393554919
2654,Franklin,Vermont,3605586.45,12964924.69,-72.91210896570412,44.857510103482404
2655,Carlton,Minnesota,821500.53,41873622.95,-92.67707132853832,46.59241232222842
2656,Grand Isle,Vermont,108014.38,1412870.51,-73.29487441674124,44.796873981360264
2657,Chouteau,Montana,68960093.32,309414929.16,-110.43519001407996,47.88055377926795
2658,Big Stone,Minnesota,6614451.11,53651041.74,-96.41096117662744,45.42618144957523
2659,Otter Tail,Minnesota,20870768.06,184075349.79,-95.70789914084831,46.40880291347856
2660,McLean,North Dakota,25525762.76,217672008.28,-101.32185570413894,47.60698961206861
2661,Mercer,North Dakota,18257174.07,85590149.55,-101.83148858144493,47.309217143963785
2662,McIntosh,North Dakota,21183033.49,110801867.46,-99.44125235965012,46.11184662357906
2663,McKenzie,North Dakota,37869542.8,145912126.83,-103.39521321620249,47.740134783075355
2664,Morton,North Dakota,36678492.87,162858765.4,-101.28113721067174,46.716032864187156
2665,Edmunds,South Dakota,22768873.53,142038712.28,-99.21535539196971,45.41880771018523
2666,Dewey,South Dakota,48296260.21,178332432.33,-100.87190486316018,45.15655337469547
2667,Faulk,South Dakota,18185127.28,126224073.1,-99.14529440454194,45.07101915409063
2668,Silver Bow,Montana,3515781.7,8481227.04,-112.65670683320545,45.902382203782324
2669,Sheridan,Montana,30052013.53,162149290.19,-104.50464953560864,48.721202520634016
2670,Stillwater,Montana,22409906.55,81960279.57,-109.39474739200581,45.66945321165999
2671,Houghton,Michigan,5131446.76,45129489.92,-88.68750394721437,46.89766956255463
2672,Roosevelt,Montana,43116266.95,224841496.21,-105.01660151451452,48.294574869305514
2673,Golden Valley,North Dakota,17527537.5,65390719.36,-103.84669269016388,46.940223282118154
2674,Foster,North Dakota,6726470.77,70701299.7,-98.883057341584,47.457092732200834
2675,Grant,North Dakota,34682928.6,156771328.05,-101.63969204718559,46.358279923712125
2676,Grand Forks,North Dakota,24847446.1,168172881.18,-97.45697366511983,47.92191072958978
2677,Griggs,North Dakota,8826714.33,74290191.44,-98.23704203768753,47.45727049864008
2678,Harding,South Dakota,58625648.23,266497384.22,-103.4958847972875,45.58040453706045
2679,Dickinson,Michigan,1737196.16,31418124.9,-87.87024281843264,46.00937694356768
2680,Delta,Michigan,2065218.77,31212325.71,-86.92446457552315,45.91980452486261
2681,Emmet,Michigan,3747013.91,19156154.17,-84.89038971903851,45.520286649552546
2682,Norman,Minnesota,13862863.31,100930377.15,-96.45529726810949,47.326497196675184
2683,Ontonagon,Michigan,8387186.52,48779379.55,-89.31498330804847,46.66436824963113
2684,Otsego,Michigan,5148271.84,36014897.68,-84.59884824613145,45.02145696783638
2685,Lake of the Woods,Minnesota,474290.21,16411476.38,-94.90495074988547,48.77058391374011
2686,Lake,Minnesota,1680543.3,58793929.22,-91.44572054659159,47.64112244715852
2687,Lac qui Parle,Minnesota,10729992.66,85396625.97,-96.17348528821694,44.99552874767198
2688,Koochiching,Minnesota,575409.28,35991434.0,-93.78342195320896,48.24530190334345
2689,Menominee,Wisconsin,466696.27,16072766.87,-88.71001147442651,45.004366747586445
2690,Lewis,Idaho,4600825.07,21715679.14,-116.42621398804076,46.23704129207881
2691,Pierce,Wisconsin,8579255.45,38968071.0,-92.42244527608283,44.71959029496086
2692,Polk,Wisconsin,8344202.86,78568099.03,-92.44144174971669,45.46139780009513
2693,Ferry,Washington,4740545.16,2987245.21,-118.51647967156906,48.47008858143994
2694,Penobscot,Maine,12731224.33,179673363.68,-68.64939100292086,45.40053714882792
2695,Clark,Washington,1617302.61,10330735.38,-122.48259389608515,45.779276204762375
2696,Bottineau,North Dakota,17024542.33,181832246.78,-100.83345376234922,48.79214934675836
2697,Missoula,Montana,5223798.43,13105155.51,-113.9236975428698,47.03648793676145
2698,Billings,North Dakota,9509718.85,57033499.57,-103.37644293061898,47.023449210438265
2699,Benson,North Dakota,15962044.24,141554169.94,-99.36597236842766,48.069423440434676
2700,Barnes,North Dakota,18713558.98,164248985.77,-98.07157030042109,46.93610356215434
2701,Adams,North Dakota,21710157.33,114139077.99,-102.52850409962234,46.09685091894189
2702,Butte,South Dakota,48413384.61,250512025.35,-103.50809323430072,44.9058209532466
2703,Brown,South Dakota,24652441.3,201042741.39,-98.35162574356826,45.5897608581885
2704,Traverse,Minnesota,11411138.24,69210381.53,-96.47162088676018,45.77216711737513
2705,Todd,Minnesota,9530384.41,90992940.18,-94.89757824355603,46.07061835040622
2706,Gogebic,Michigan,2790567.5,10910245.77,-89.69446000450341,46.408868714280004
2707,Rosebud,Montana,87772523.86,333264932.67,-106.7308051556431,46.2297336886281
2708,Polk,Minnesota,26875687.83,216693328.16,-96.40182558417663,47.773868029485975
2709,Chisago,Minnesota,1757259.06,37322154.2,-92.90835752680155,45.502466920544684
2710,Pennington,Minnesota,6123514.15,68035835.87,-96.0366288195238,48.06623203603247
2711,Pine,Minnesota,1956091.91,85114806.06,-92.74133655702563,46.12075605975005
2712,Clay,Minnesota,14606844.13,117142176.44,-96.4906591859293,46.89237329658071
2713,Oliver,North Dakota,12048233.44,62712811.16,-101.34032198617157,47.115279138054284
2714,Ravalli,Montana,3987227.44,21299450.04,-114.120691771741,46.081703397234
2715,Pembina,North Dakota,19699863.27,127152385.57,-97.55188154405766,48.767510854685185
2716,Mountrail,North Dakota,32317386.8,184811150.51,-102.3556073223816,48.20131793062935
2717,Sheridan,Wyoming,19385834.95,31930686.87,-106.87947059968197,44.790038734798024
2718,Roberts,South Dakota,17706888.83,116498181.71,-96.94607186950077,45.62954475548662
2719,Itasca,Minnesota,3370035.92,91342914.41,-93.63200056400785,47.50950640549829
2720,Kanabec,Minnesota,1950902.18,45158603.42,-93.29343921220186,45.94521099869287
2721,Kandiyohi,Minnesota,11666034.22,89274961.41,-95.00476953167649,45.15238037992763
2722,Kittson,Minnesota,13504176.99,115762772.18,-96.78288395266877,48.77663306181413
2723,Latah,Idaho,8269974.25,12368943.45,-116.71169491614711,46.816125271830494
2724,Kootenai,Idaho,4921197.2,23208860.99,-116.7000090092839,47.674559320321926
2725,Mason,Washington,3057878.11,16092515.57,-123.19922356154802,47.35121704659278
2726,Okanogan,Washington,17625817.8,27123268.08,-119.74078470056897,48.54884935224377
2727,Lewis,Washington,6477227.88,19023456.2,-122.39236910544557,46.57773903464758
2728,Lincoln,Washington,32389711.51,186570127.68,-118.41879397128022,47.576192190732016
2729,Pacific,Washington,3706385.41,3062182.83,-123.70735170273066,46.55019014358527
2730,Charlevoix,Michigan,2167508.83,9977326.5,-85.12438534921205,45.29995533069368
2731,Yellowstone,Montana,42546072.25,166880878.36,-108.27433651127758,45.93723895646734
2732,Clackamas,Oregon,5692472.46,20804609.11,-122.22151368451648,45.188677796375295
2733,Clatsop,Oregon,4370714.76,1014493.47,-123.66910887707844,46.01550205537329
2734,Columbia,Oregon,4005448.26,3948019.59,-123.08810378558421,45.943830597381876
2735,Hill,Montana,60145606.13,300969530.48,-110.11130714983612,48.62823412295646
2736,St. Louis,Minnesota,6122110.93,176670279.29,-92.47106644279154,47.604188986545076
2737,Roseau,Minnesota,8361517.03,124955959.13,-95.81079631035577,48.77516659488808
2738,Dickey,North Dakota,17014808.31,131417501.44,-98.50464245608151,46.110157012866495
2739,Divide,North Dakota,19335910.08,137928512.07,-103.48732844100728,48.81489258583903
2740,Scott,Minnesota,2692950.84,26936841.4,-93.53540961055162,44.64859913019366
2741,Dunn,North Dakota,40844635.02,142818586.97,-102.61824655349132,47.356749221927295
2742,Eddy,North Dakota,7645514.9,67482738.41,-98.9015865844054,47.71757473895848
2743,Emmons,North Dakota,33406164.72,154507250.98,-100.23883245401593,46.28502905331195
2744,Kidder,North Dakota,16240808.0,144196948.47,-99.78010253052528,46.98016729216128
2745,Sanders,Montana,5728384.83,22387377.1,-115.133265864146,47.67480657215103
2746,Iron,Michigan,3246241.77,41619450.25,-88.53055551955113,46.20865466725052
2747,Douglas,Minnesota,8629084.27,65339468.79,-95.45346843420164,45.93372773595276
2748,Marquette,Michigan,6046120.8,78082502.43,-87.6415965865119,46.431200670199324
2749,Menominee,Michigan,718391.7,41196701.76,-87.55665439260416,45.58004879783695
2750,Glacier,Montana,51948418.43,171400815.01,-112.9947655669843,48.705085148802326
2751,Garfield,Montana,94780195.64,321113969.33,-106.99282705164084,47.27769891347532
2752,Shoshone,Idaho,1956764.57,295094.22,-115.89102516372175,47.351657438794334
2753,Oconto,Wisconsin,3157952.98,58880759.24,-88.2692232977497,45.02604209358237
2754,Oneida,Wisconsin,1043624.62,48004483.39,-89.52172313655116,45.70560831036965
2755,Cavalier,North Dakota,24525445.28,162394239.66,-98.46491542893948,48.77228225419682
2756,Bowman,North Dakota,25851847.92,130747289.95,-103.52069167699189,46.11261099081431
2757,Burke,North Dakota,14003672.26,118193450.35,-102.51826213607347,48.790986441587066
2758,Burleigh,North Dakota,24817547.85,173407531.52,-100.46881687382195,46.9773627674965
2759,Cass,North Dakota,34612399.47,210534070.03,-97.2480713659067,46.93296091238074
2760,Yellow Medicine,Minnesota,13424228.54,90538940.38,-95.86832800480049,44.71626217098193
2761,Schoolcraft,Michigan,2472747.4,33606242.2,-86.19950423380607,46.196668734050874
2762,Mille Lacs,Minnesota,2250526.15,47677307.2,-93.63008088509255,45.93802911750269
2763,Morrison,Minnesota,6432962.24,99283715.71,-94.26843621210692,46.01263217155977
2764,Meeker,Minnesota,10052183.48,69463183.79,-94.5273206323769,45.12314427154643
2765,Skagit,Washington,2063507.82,16544700.31,-121.72801796647528,48.47938920193047
2766,San Juan,Washington,0.0,0.0,-122.96305440322952,48.57867485525438
2767,Pierce,Washington,2641579.66,12035570.86,-122.10245547626673,47.02312673967002
2768,Pend Oreille,Washington,2803844.33,8614226.89,-117.27398668466893,48.53232092065406
2769,Skamania,Washington,2682476.71,326715.16,-121.91509316850363,46.02274372795217
2770,Clark,South Dakota,18269512.92,107143359.78,-97.72953082715959,44.85823139341143
2771,Sully,South Dakota,22822284.66,126030203.57,-100.13224777229466,44.71554512610336
2772,Spink,South Dakota,30539889.27,190913471.69,-98.34623365899255,44.93805538908594
2773,Granite,Montana,5349347.98,10660407.06,-113.4402690274997,46.40444425617017
2774,Antrim,Michigan,4921168.93,22195036.68,-85.14016390557087,44.999046242329705
2775,Alpena,Michigan,1730219.88,28269398.0,-83.62744980856077,45.03482765758914
2776,Alger,Michigan,3442491.08,34471302.71,-86.60401243894499,46.40841957140674
2777,Vilas,Wisconsin,511419.97,19529159.64,-89.51474184819558,46.05288463842891
2778,Washburn,Wisconsin,3106313.24,56417299.69,-91.79123746166943,45.89925632569198
2779,Boundary,Idaho,2095877.21,10799545.65,-116.46288790707992,48.76702095459365
2780,Iron,Wisconsin,1270107.58,38339389.73,-90.24206204118799,46.26227091515013
2781,Whitman,Washington,33011392.33,43208510.03,-117.52305669045195,46.90116787690322
2782,Yakima,Washington,28901774.31,122724081.22,-120.73873784836647,46.45688241095137
2783,Whatcom,Washington,2096286.26,21078896.63,-121.71746599928397,48.82565552623344
2784,Wright,Minnesota,6913280.32,62836538.33,-93.9630421265035,45.17394153239332
2785,Day,South Dakota,18953585.53,104414312.34,-97.60740260792485,45.3671596922029
2786,Potter,South Dakota,20718704.69,103889731.41,-99.95726602814062,45.06448708081685
2787,Perkins,South Dakota,56559347.75,291221196.14,-102.47589415702255,45.49039659612707
2788,Chippewa,Michigan,4863506.23,61406677.81,-84.59345563351846,46.303691787957625
2789,Presque Isle,Michigan,2057860.18,39123661.93,-83.91817051534431,45.34023697121531
2790,Beltrami,Minnesota,3274442.86,78673590.68,-94.93767210254256,47.97376502438665
2791,Becker,Minnesota,10868752.62,116558138.93,-95.67386510962625,46.93464451964807
2792,Anoka,Minnesota,440245.38,26007674.37,-93.24641281882829,45.273247880285254
2793,Aitkin,Minnesota,1243788.83,59950964.54,-93.41548820581447,46.60827318763956
2794,Marshall,Minnesota,19867036.51,178237126.06,-96.36847336792987,48.35812698743141
2795,Forest,Wisconsin,1199002.94,12097160.33,-88.77039623247956,45.66726633010368
2796,Spokane,Washington,14648233.84,92193709.63,-117.40400530700988,47.620632026756404
2797,Snohomish,Washington,2000262.53,15118789.16,-121.69673074896616,48.04736146378511
2798,Thurston,Washington,2094570.71,16164847.79,-122.82975346806658,46.919549925256995
2799,Stevens,Washington,7454591.72,25590501.17,-117.85513033544449,48.39904495902203
2800,Wahkiakum,Washington,1200942.93,256728.43,-123.43327950677703,46.29146715045437
2801,Daniels,Montana,29124290.51,136880480.16,-105.54852681097512,48.78381630027905
2802,Cascade,Montana,37099229.03,116136646.04,-111.3471778383619,47.308019378063264
2803,Carter,Montana,70351156.07,319319964.22,-104.53615783469847,45.516771349263685
2804,Custer,Montana,69052673.53,209771225.41,-105.57178374224618,46.252702447685195
2805,Orleans,Vermont,4676155.48,8124099.89,-72.2437782040352,44.828839138895326
2806,Sweet Grass,Montana,18959468.18,50093210.99,-109.94105339724686,45.81373123964932
2807,Teton,Montana,31532626.61,172668826.08,-112.24079776384791,47.837290771941966
2808,St. Croix,Wisconsin,10199681.59,66983204.18,-92.45277414579395,45.03404650435023
2809,Rusk,Wisconsin,3274050.84,71369756.83,-91.13315287257885,45.4751335110992
2810,Marinette,Wisconsin,2259661.26,78969354.3,-88.03353043948741,45.383126173864554
2811,Marathon,Wisconsin,15892193.56,147395434.8,-89.7590685680239,44.89830185108089
2812,Benewah,Idaho,4696863.96,9552877.55,-116.65875737865953,47.21753052958472
2813,Columbia,Washington,8468809.99,2810307.32,-117.90787679720069,46.297551406061096
2814,Douglas,Washington,21333066.94,113298004.3,-119.69171247592942,47.73607654041107
2815,Cowlitz,Washington,4984388.69,4336716.11,-122.68079947431096,46.193314468186934
2816,Washington,Oregon,3299479.89,13464261.56,-123.09845317395552,45.56007338853344
2817,Wasco,Oregon,22585774.35,55660866.65,-121.16816512717718,45.16005130197487
2818,Wallowa,Oregon,7786909.66,24387726.81,-117.18107481541358,45.57982866974388
2819,Union,Oregon,12280344.7,34895179.52,-118.00900493851734,45.31034442420012
2820,Corson,South Dakota,48486395.95,240072751.1,-101.19684944872324,45.70863214245991
2821,Deuel,South Dakota,12446181.48,73360626.66,-96.66794412253897,44.760048246392124
2822,Polk,Oregon,3956473.98,20025911.26,-123.41338676385502,44.9034255698084
2823,Multnomah,Oregon,637475.2,3450813.26,-122.41567411579591,45.54691953210556
2824,McCone,Montana,55706922.1,206877565.39,-105.79532514518509,47.64522289362304
2825,Blaine,Montana,76262671.41,334683508.08,-108.95865903572162,48.43276518424136
2826,Broadwater,Montana,9793485.85,38568306.18,-111.49546651055768,46.33193495373615
2827,Big Horn,Montana,57294365.63,149612672.63,-107.48969630400107,45.42345576238502
2828,Carbon,Montana,20999961.56,52460584.94,-109.0283199588579,45.227369861423874
2829,Slope,North Dakota,15698130.15,110132980.47,-103.45990216677296,46.44721487255352
2830,Sioux,North Dakota,21750198.31,100243296.36,-101.04040716758513,46.112649538300836
2831,Sheridan,North Dakota,8814442.23,97221198.77,-100.34562480814635,47.57541047585471
2832,Sargent,North Dakota,9624257.5,93705761.0,-97.63061454359986,46.10783370803018
2833,Stark,North Dakota,29143238.14,138887709.51,-102.65504411628004,46.81069437985341
2834,Richland,North Dakota,24462133.9,163966633.59,-96.94830813792795,46.26456180437451
2835,Renville,North Dakota,10128646.35,98728743.41,-101.65792089178485,48.7191318254495
2836,Ransom,North Dakota,10550546.64,91769043.65,-97.65744769256912,46.45614667952216
2837,Ramsey,North Dakota,8725654.14,120095850.41,-98.72014869414743,48.26893342881222
2838,Nez Perce,Idaho,4833682.91,9496283.97,-116.75022748803958,46.326754514736116
2839,Price,Wisconsin,2086215.22,70385584.16,-90.36137491038637,45.680389484820765
2840,Ashland,Wisconsin,1123864.53,47003210.57,-90.67803137984706,46.31479106092396
2841,Barron,Wisconsin,8901987.18,75566206.72,-91.84837288765452,45.42377187355643
2842,Bayfield,Wisconsin,6195590.92,67647398.58,-91.20087608154074,46.52357991702355
2843,Grays Harbor,Washington,8602113.72,29535894.25,-123.77262784553585,47.15098579736772
2844,Grant,Washington,28405413.81,235428119.28,-119.45175972235018,47.2056590625618
2845,Garfield,Washington,8556961.19,7406130.38,-117.54515886047339,46.4315714611939
2846,Franklin,Washington,13505563.87,89502031.86,-118.89892726433814,46.534605187557545
2847,Island,Washington,878749.42,1786545.62,-122.54812782930505,48.163046992848834
2848,Tillamook,Oregon,2771723.58,2790284.39,-123.70839096650944,45.462923076239804
2849,Sherman,Oregon,13701119.06,39514695.72,-120.68933918645371,45.40518823999345
2850,Umatilla,Oregon,30111687.41,105013931.92,-118.73683327272386,45.591899705707505
2851,Cheboygan,Michigan,3457480.05,41973257.82,-84.49979013850367,45.446432568635146
2852,Fergus,Montana,57590732.38,214246007.34,-109.22430470337305,47.263561060183925
2853,Phillips,Montana,85853777.35,421932308.03,-107.9132840487327,48.25909008071848
2854,Pondera,Montana,27769226.63,141763051.51,-112.22640508095625,48.22798377503119
2855,Powder River,Montana,49592350.45,131014013.43,-105.63010517203142,45.39501315165128
2856,Powell,Montana,11999549.67,32470934.72,-112.93619259189238,46.856633120236374
2857,Prairie,Montana,35744786.39,124999968.18,-105.37794593118282,46.86049309688267
2858,Steele,North Dakota,10227996.1,81084135.52,-97.72468779604579,47.45613905446347
2859,Stutsman,North Dakota,24114700.63,234646166.77,-98.9588206495122,46.9792549734273
2860,Towner,North Dakota,12253507.67,116903430.87,-99.24586801075998,48.68556323818525
2861,Traill,North Dakota,19458196.44,104969240.1,-97.1616173202516,47.454172449940685
2862,Walsh,North Dakota,17578947.33,145263725.68,-97.72141854812318,48.36944590778974
2863,Deer Lodge,Montana,4079237.51,13138775.74,-113.06774596166072,46.06079002066218
2864,Valley,Montana,90375167.24,444525315.1,-106.66752115646386,48.3653106414905
2865,Wheatland,Montana,22844095.97,100205574.65,-109.84438977177705,46.46634670031832
2866,Treasure,Montana,14994987.3,52342062.97,-107.27171686208511,46.21145741681043
2867,Idaho,Idaho,8738577.44,22052811.25,-115.46742846561293,45.84418966529366
2868,Flathead,Montana,7118958.49,32626589.63,-114.0497949422468,48.295152859852045
2869,Baraga,Michigan,3516255.12,44444782.74,-88.36520563089528,46.66254513132101
2870,Taylor,Wisconsin,5458660.97,73412432.95,-90.50125587407814,45.21154216997995
2871,Shawano,Wisconsin,4825087.81,66866871.35,-88.7655971434259,44.78915704923348
2872,Sawyer,Wisconsin,2954027.48,58489439.02,-91.1446826384881,45.87997367593939
2873,Fallon,Montana,34449437.26,150104807.6,-104.41742373427763,46.334013029561156
2874,Bonner,Idaho,3560168.26,18838586.3,-116.60098561915426,48.29973389490998
2875,Lincoln,Wisconsin,2995025.51,66804788.97,-89.73462339318715,45.337493105300354
2876,Langlade,Wisconsin,3787815.08,57479632.52,-89.07192732733884,45.2623753196605
2877,Asotin,Washington,3354795.59,11123128.28,-117.20307515134066,46.19182741761547
2878,Benton,Washington,16607085.37,130233649.11,-119.51127488681944,46.23977755401747
2879,Chelan,Washington,2276500.14,1692709.17,-120.6188565691297,47.86904926526598
2880,Yamhill,Oregon,3439487.43,19075447.42,-123.30821864129918,45.232624906794086
2881,Swift,Minnesota,10695777.79,84764450.73,-95.68143224173697,45.282705815934676
2882,Dawson,Montana,46522272.11,174816171.64,-104.8994486231685,47.266377167899726
2883,Carver,Minnesota,4562844.31,32594268.59,-93.80256454171877,44.82070123941928
2884,Burnett,Wisconsin,2982136.27,65547087.5,-92.36753319518766,45.86271590434076
