,name,state_name,dist_wind_,land_wind_,com_pv_tec,resid_pv_t,util_pv_te,longitude,latitude
2284,Sullivan,New York,12663170.77,5677914.33,146306.88,116053.45,12115188.42,-74.76816288550918,41.7164089853079
2285,Tioga,New York,7520088.84,4373353.65,88228.58,90615.46,4299041.51,-76.30625251114114,42.170341970373514
2286,Steuben,New York,26311456.24,14971394.03,201907.76,182145.49,14954850.42,-77.38384386301801,42.267823527149346
2287,Suffolk,New York,14105064.19,880661.74,2501464.19,2933135.75,24100497.57,-72.85881588695025,40.87734127973801
2288,Monroe,Kentucky,4012018.86,3908812.32,90908.85,22627.32,10309629.83,-85.7164106270609,36.712189890583495
2289,Montgomery,Kentucky,1976572.56,2160767.55,45786.02,52035.82,9751660.0,-83.91312870162383,38.03353064778236
2290,Stokes,North Carolina,3154246.23,3558503.8,126122.17,110420.48,14528452.11,-80.23955587709538,36.40183816705406
2291,Muhlenberg,Kentucky,4648430.45,4444614.36,174924.03,70455.36,27770276.05,-87.1421167927494,37.21574505706809
2292,Scotland,North Carolina,3295872.32,824008.37,59357.55,63800.3,26184171.62,-79.48049280057676,34.84110376919027
2293,Stanly,North Carolina,3902845.93,3466872.47,223836.95,142531.73,29855463.52,-80.25074944596743,35.31194927180381
2294,Rutherford,North Carolina,4093594.06,2672948.74,171143.77,133916.62,11738255.85,-81.92023165400902,35.40224011210918
2295,Sampson,North Carolina,9509642.87,3872116.26,119631.01,108314.47,99142430.16,-78.37121324978288,34.99154757213472
2296,Poinsett,Arkansas,7423356.71,9906372.65,98701.29,49982.78,89556680.29,-90.66289156607617,35.5740362429692
2297,Pope,Arkansas,6119689.66,3955340.84,108710.06,137161.09,29064175.04,-93.03416505474297,35.44762925569698
2298,Prairie,Arkansas,5821558.89,3900487.31,35545.14,24738.1,67427782.23,-91.55273825951188,34.829747480256835
2299,Pulaski,Arkansas,8057815.33,2990306.66,792413.24,825671.73,45270091.54,-92.31179026914687,34.76992594369919
2300,Suffolk,Virginia,5553256.1,920836.74,214024.83,170359.08,27072654.56,-76.64143987915031,36.693051802327346
2301,Newton,Mississippi,6530177.57,2965909.6,104267.04,46882.57,47754174.74,-89.11879864828062,32.40022990258807
2302,Arenac,Michigan,6500001.18,1613760.82,55668.73,39611.1,30480397.71,-83.89486489979559,44.06550406869264
2303,Barry,Michigan,8577723.47,4163852.03,130879.23,155206.67,44240416.33,-85.30896698995869,42.59500051759065
2304,Bay,Michigan,9497270.88,4264500.79,249605.52,250264.12,45816479.07,-83.99216550127436,43.707253454331294
2305,Whitley,Indiana,7068784.55,5441225.21,183035.91,94929.15,36715697.18,-85.50512375657128,41.13936690851771
2306,White,Indiana,8946668.64,9738740.29,62388.63,64532.05,63458879.76,-86.86549139332055,40.749789248808234
2307,Middlesex,Massachusetts,10732991.08,303675.74,4898648.7,1843069.86,13956754.2,-71.39203395825794,42.48548858333963
2308,Amite,Mississippi,7474884.59,4168472.45,22085.34,29993.53,61471298.8,-90.80445770537615,31.174409633318547
2309,Barren,Kentucky,6096234.12,6503536.32,297342.03,106175.8,34639528.09,-85.93360268226826,36.96554708982665
2310,Anderson,Kentucky,2383045.59,1930432.46,40381.41,54140.89,7164419.62,-84.99090697942155,38.00389881342371
2311,Morgan,Kentucky,3547650.9,2744048.69,13920.82,18461.94,338067.3,-83.25890874442857,37.92229116900106
2312,Ballard,Kentucky,3358214.77,2484064.66,61366.23,21466.42,24585147.25,-88.9992399067767,37.058473703303704
2313,Adair,Kentucky,3805812.79,4652218.22,76725.91,36806.53,17192461.36,-85.28058043616356,37.104137914455045
2314,Allen,Kentucky,3353670.76,4419002.42,85600.68,39910.89,18797657.05,-86.1903866292824,36.75124886726937
2315,Marion,Indiana,8682312.84,95276.77,2096007.67,1590841.09,7180680.46,-86.13845801390609,39.78171254442827
2316,Oconee,South Carolina,3548999.48,2994825.25,144105.0,172493.06,14608501.41,-83.065868706453,34.753495410153114
2317,Nelson,Kentucky,3995512.3,4284003.24,83955.83,110090.38,25760003.24,-85.46597194448182,37.80510276939657
2318,Roane,Tennessee,2640640.44,1725253.59,111550.83,116881.7,3385926.24,-84.52322045072144,35.84784419318989
2319,Rhea,Tennessee,2473568.25,1588180.22,108828.83,57252.13,10619642.34,-84.92445510420457,35.60863086604904
2320,Bertie,North Carolina,6053407.58,2952817.71,63417.29,36889.77,56230600.19,-76.9787338483612,36.06609248472814
2321,Bladen,North Carolina,8544794.2,2104088.47,63119.35,64868.46,72829599.0,-78.56318373194114,34.614305510733374
2322,Avery,North Carolina,3136757.02,794654.04,46274.16,32709.63,0.0,-81.92246809903885,36.07659408746475
2323,Beaufort,North Carolina,7765376.0,5049807.28,129211.03,96752.97,75219922.16,-76.86315959663746,35.49462134322152
2324,Putnam,Tennessee,5425738.88,3062447.45,191255.36,139934.6,16087338.74,-85.4951655143547,36.140826867221875
2325,Brunswick,North Carolina,8500746.14,1344411.45,124296.27,274222.0,57625661.06,-78.2444920523772,34.07486651965572
2326,Grundy,Tennessee,4491609.52,2598132.96,23341.24,26482.85,22346344.95,-85.7225780197458,35.388386285376754
2327,Washtenaw,Michigan,12247048.66,2967785.56,1088542.75,564817.49,53942139.02,-83.83866840849475,42.2532641401394
2328,Wayne,Michigan,13768684.31,249843.85,3212061.73,2381244.76,12771945.35,-83.28678135093796,42.284625288952476
2329,Wexford,Michigan,9068728.81,4693085.13,77980.22,75470.6,23080910.0,-85.5784536738617,44.33835683740254
2330,Rutherford,Tennessee,8273469.58,4144265.11,586413.9,547892.01,46219211.19,-86.41675468638861,35.842738557858006
2331,Lincoln,Missouri,8636589.49,6986068.23,259733.88,133118.93,55412659.94,-90.95995865664864,39.05796665303522
2332,Lewis,Missouri,6318556.16,7736255.25,39045.12,27791.24,52192564.38,-91.72217816857676,40.096888943872045
2333,Livingston,Missouri,7435072.78,8018854.04,61929.78,40054.03,57178733.08,-93.54824165516098,39.78208151160375
2334,Linn,Missouri,8712989.99,10544760.72,85406.42,33914.16,64649200.85,-93.10716796435612,39.87023251022373
2335,Stone,Missouri,7858598.54,4653977.7,59757.9,83915.86,10117205.98,-93.45597462007571,36.746934612640146
2336,Stoddard,Missouri,10352704.66,10774051.91,129607.91,78764.38,97482212.9,-89.94436548965486,36.85556860007701
2337,Shelby,Missouri,6800922.8,9160860.55,33661.26,16121.5,58449460.2,-92.0765788983749,39.79778202911701
2338,Shannon,Missouri,7185915.82,6347148.85,5709.11,23188.81,19369213.39,-91.4005165564542,37.15738426990472
2339,Scott,Missouri,6186399.25,5521310.92,247506.65,97779.55,49480790.32,-89.56855539773365,37.053067123683924
2340,Clermont,Ohio,5466394.29,3509588.78,496851.38,400821.14,31927252.68,-84.1520512317554,39.04762094422792
2341,Clinton,Ohio,7172876.58,6780737.46,166425.98,99411.88,49204449.6,-83.80838532581282,39.41501643685716
2342,Madison,Alabama,10972560.68,3369895.6,965888.86,1157598.61,49739912.74,-86.55021146076643,34.763098349077296
2343,Pointe Coupee,Louisiana,3410734.27,2628859.01,18167.16,63521.9,43347825.35,-91.6007579452342,30.709353982559875
2344,Dauphin,Pennsylvania,7284006.4,3661126.95,577986.21,430136.72,13649087.87,-76.77940581363579,40.41539463358653
2345,Cumberland,Pennsylvania,8908250.23,3235981.19,647110.91,500281.05,29874629.55,-77.26534508599264,40.16361943228341
2346,Greene,Mississippi,4964485.9,3847701.15,23711.3,28506.01,56128878.14,-88.63914532931969,31.214191729714344
2347,Elk,Pennsylvania,6358434.52,5793031.99,131685.01,73137.4,5796644.06,-78.64908114972526,41.42523891568604
2348,Grenada,Mississippi,4239405.92,2030775.54,91728.17,46131.93,29042668.47,-89.80200872473338,33.76995185696313
2349,Delaware,Pennsylvania,2254700.24,0.0,1119681.6,579000.7,892344.18,-75.40146937970958,39.91887276332228
2350,Erie,Pennsylvania,16225009.7,4893323.76,609316.19,490917.36,41984523.24,-80.0321025935443,41.991619304122054
2351,Hinds,Mississippi,9593333.08,5190056.64,551601.14,442147.12,75290474.7,-90.44282914804084,32.266689931609925
2352,Hampton,Virginia,1063383.04,0.0,305664.86,226055.49,70889.35,-76.36654423300907,37.05333209638881
2353,Morgan,Ohio,4402425.03,4068909.15,152627.42,33509.55,4218498.13,-81.85265722904744,39.62034488679997
2354,Morrow,Ohio,8922649.53,7057807.13,99471.12,79846.39,44883016.02,-82.79405833752213,40.52404005067497
2355,Monroe,Ohio,6019358.75,3389273.06,15892.0,31830.24,972583.56,-81.08291373915681,39.727352551753405
2356,Montgomery,Ohio,8514510.72,2731791.92,1109840.33,1217291.28,30492728.4,-84.29069903533858,39.754600203750414
2357,Muskingum,Ohio,8345695.08,6778512.74,529076.87,179816.01,12365369.1,-81.94435041392114,39.965378922017194
2358,Wyoming,West Virginia,2575770.6,1408524.4,29603.99,42451.9,76608.78,-81.54916472873552,37.60962800008939
2359,Ware,Georgia,4174826.11,323146.4,143240.21,73278.91,52225748.66,-82.42380098273715,31.05344947696205
2360,Wirt,West Virginia,2620405.5,1553119.33,5172.16,12275.63,631712.33,-81.37862138286222,39.02245743148321
2361,Walker,Georgia,5044898.02,2504340.76,107830.29,142001.17,11357579.23,-85.30098500280806,34.735662946070185
2362,Wood,West Virginia,4174731.8,2304336.63,137834.39,166282.67,2518039.53,-81.51500439845852,39.21114000541839
2363,Walton,Georgia,3465822.45,1965225.82,158192.15,190503.75,26087095.99,-83.73385109263657,33.781525329038125
2364,Webster,West Virginia,4302980.11,1813893.19,11071.44,17732.4,50718.52,-80.42188065419349,38.49470012071172
2365,Union,Georgia,2439865.6,1121800.4,30328.41,50821.12,84331.72,-83.99074153511492,34.83408059514571
2366,Wetzel,West Virginia,3437754.41,1467444.22,16628.8,31896.67,270931.84,-80.63911602741769,39.60525071374571
2367,Upson,Georgia,2824339.33,2181597.11,69251.84,53181.1,18672447.4,-84.29941417857394,32.88126084514566
2368,Niagara,New York,8742976.01,2798313.85,375039.74,376825.53,43765617.09,-78.74255707474578,43.20104391279891
2369,New York,New York,561166.26,0.0,1442173.36,4944.07,0.0,-73.96703053267187,40.777386549721626
2370,Onondaga,New York,15222506.59,4667014.08,926367.78,782568.09,26657735.9,-76.19464080735987,43.005809058749584
2371,Oneida,New York,19827289.13,8283717.01,483119.87,356215.18,66253047.19,-75.4358923110861,43.24178507059419
2372,Ontario,New York,15062335.99,6222185.45,222121.43,194981.56,36340849.22,-77.29976419937442,42.852947198370245
2373,Pendleton,West Virginia,8239387.44,2548752.35,11017.62,16287.5,471094.58,-79.35090030472516,38.68074476807779
2374,Pleasants,West Virginia,1822921.75,882264.72,12263.12,13212.22,354901.67,-81.16061666601459,39.3709260094276
2375,Pocahontas,West Virginia,6625626.57,2447738.48,18179.49,20027.82,811934.17,-80.00776085671346,38.3317843955716
2376,Preston,West Virginia,9286140.65,5319658.85,44565.91,63042.4,2595552.33,-79.66815634547436,39.469295756853064
2377,Sequatchie,Tennessee,2508004.51,2165463.08,14315.48,30755.88,7811287.2,-85.41062895790517,35.3712177753187
2378,Putnam,West Virginia,3010480.85,1979709.69,121535.73,117026.73,1414662.14,-81.90899111971625,38.508621991562165
2379,Appomattox,Virginia,3598623.48,3173174.91,24291.99,36949.04,15919810.65,-78.8121354065715,37.372286922953485
2380,Bath,Virginia,3311854.55,1050202.93,4652.89,11785.92,0.0,-79.74108077374915,38.05869588928119
2381,Augusta,Virginia,10807202.71,5035043.78,224621.39,183216.49,20945815.91,-79.1338383300794,38.16457591764298
2382,Garland,Arkansas,6492314.02,4117577.59,152227.04,207667.37,13550260.92,-93.15043155845495,34.57668550062219
2383,Grant,Arkansas,4613095.74,3335289.39,32180.64,40532.03,51559540.21,-92.42359772162365,34.2900017287496
2384,Greene,Arkansas,8270295.55,6679876.86,216651.46,104763.42,63537061.25,-90.55910486865444,36.117691724689514
2385,Hot Spring,Arkansas,5970990.02,4565965.81,53492.95,62904.34,42807528.75,-92.94600389849073,34.31763757388208
2386,Camden,North Carolina,2250898.6,1045239.18,19072.24,24899.21,12750696.12,-76.21022878207019,36.39031744438057
2387,Cabarrus,North Carolina,3980561.59,1765170.6,523964.82,424560.63,23698000.06,-80.55184143792998,35.38678847650144
2388,Caldwell,North Carolina,2568174.46,1218491.85,228406.48,173370.74,4453531.06,-81.5465529757347,35.95298937389322
2389,Buncombe,North Carolina,5619580.43,1256518.51,600352.07,430802.26,680020.68,-82.53018525713142,35.61118577721648
2390,Burke,North Carolina,3546423.3,2157072.85,286607.78,185437.38,5611610.09,-81.70452626407834,35.74949760971075
2391,Concordia,Louisiana,3862467.43,3122308.32,174021.42,41838.08,56333658.47,-91.6397871238666,31.445764027331318
2392,Craig,Virginia,3225092.16,1091288.83,4416.22,12224.23,0.0,-80.21234367285412,37.4812454007177
2393,Caldwell,Louisiana,4290595.62,1981779.62,68216.29,19740.89,42799379.93,-92.1166110072487,32.09226988618762
2394,Franklin,Massachusetts,9215272.95,3051499.9,230390.05,118973.91,4738824.3,-72.59188609513002,42.583100055055105
2395,Catahoula,Louisiana,4433239.73,4047286.19,117469.84,23816.52,67580513.67,-91.8470661751877,31.66619771636532
2396,Hampden,Massachusetts,7050767.31,1539444.69,1064540.58,367142.55,6169393.59,-72.63158986715054,42.13507408740357
2397,Claiborne,Louisiana,7110800.66,3732367.23,91652.16,32343.94,60548508.41,-92.99572785225088,32.82265632340409
2398,Hampshire,Massachusetts,6001201.81,1232849.72,334930.91,223929.24,6565714.38,-72.66385123322576,42.340062743683845
2399,Boone,Missouri,11411704.43,6942897.92,450000.77,331454.67,57584069.44,-92.30964419470399,38.990671672680165
2400,Chesterfield,South Carolina,8634269.01,2993061.0,57360.76,79809.2,53412189.52,-80.15869407853835,34.63974573553872
2401,Bollinger,Missouri,8428108.52,7012006.79,3648.58,32377.51,27431702.49,-90.02595762606819,37.32220371535522
2402,Benton,Missouri,10125895.69,8909080.96,53162.04,53964.0,39353916.95,-93.28795639365785,38.29484818756338
2403,Jennings,Indiana,5742933.18,3659004.74,78375.67,60689.06,33345752.62,-85.62810254868546,38.996922170509514
2404,Tallapoosa,Alabama,5618123.51,5291665.86,123678.59,85417.74,41074252.69,-85.79749873106967,32.86241021540911
2405,Pike,Missouri,10470058.76,9150670.13,112977.29,44281.99,58062080.68,-91.17135626249448,39.34383638799716
2406,Phelps,Missouri,9451703.2,7445889.0,98146.51,84619.23,20818775.03,-91.7923848688324,37.87711760347201
2407,Polk,Missouri,12657432.69,9971702.35,44672.45,72783.5,54943463.41,-93.40052811425593,37.61648810155861
2408,Pulaski,Missouri,6246095.5,5055071.08,48473.68,62448.44,10138986.79,-92.20767831979757,37.824617376810274
2409,Chambers,Alabama,5032822.97,4611358.12,87862.25,71653.08,46068883.81,-85.39206807284377,32.91436660728414
2410,Calhoun,Alabama,5305142.51,2781696.53,450026.08,240347.16,23128489.18,-85.82605722656015,33.77143466976694
2411,Butler,Alabama,6092351.47,4331403.32,59121.7,37593.21,68622055.26,-86.68028995763957,31.75244947125024
2412,Bullock,Alabama,3417430.15,3916742.25,33536.89,16589.81,56467259.51,-85.7160522311697,32.10047854846932
2413,Cherokee,Alabama,4912806.41,3532175.6,75375.57,62507.53,34241223.25,-85.60377140821079,34.1759498404223
2414,Calumet,Wisconsin,8485138.12,3786134.28,159206.63,126908.99,31862776.78,-88.2180064839283,44.0816266753534
2415,St. Helena,Louisiana,3120880.96,1661037.61,11896.82,20049.26,39202490.09,-90.71033179040853,30.82194850928691
2416,Jefferson,Tennessee,2732131.63,1916283.72,64210.81,90845.71,8171497.66,-83.44629803330358,36.05100973611937
2417,Houston,Tennessee,2713322.29,1954455.72,14052.19,18299.97,2804612.74,-87.71709385221979,36.28597754724903
2418,Hickman,Tennessee,6779978.51,5401911.05,44138.69,43241.87,15122851.26,-87.47329447340836,35.803256695029305
2419,Jackson,Tennessee,2222561.2,1764776.36,16638.68,23375.65,3958561.46,-85.67314501491047,36.35920646770133
2420,Humphreys,Tennessee,6560292.98,4236755.4,37667.08,41320.67,14652603.75,-87.7756008591624,36.04081024986198
2421,Lawrence,Illinois,5823252.4,5173371.19,11383.05,38234.51,44877888.17,-87.72672730371046,38.71993846405022
2422,Lee,Illinois,13987263.56,13550616.95,270419.28,92606.55,89167850.64,-89.3004194377688,41.7461384833572
2423,Livingston,Illinois,18685518.26,21844455.58,284174.04,99579.71,136333721.38,-88.55774082720879,40.891564142138755
2424,Logan,Illinois,10561229.03,11437440.55,50554.64,71733.01,78711721.16,-89.36755599884353,40.124566172517326
2425,McDonough,Illinois,10482282.05,10156959.5,54591.27,71006.8,72006863.73,-90.67795962300589,40.45617084546074
2426,Mahoning,Ohio,6093283.69,2802313.05,478040.43,494338.3,30310269.14,-80.77597121043584,41.01461476528745
2427,Harrisonburg,Virginia,511829.72,0.0,215959.93,37339.13,325451.6,-78.87353206763038,38.43625166040616
2428,Logan,Ohio,9600697.55,7391977.2,133074.1,116841.92,49531519.39,-83.76581749447567,40.38845362950059
2429,Lorain,Ohio,9237772.0,2066835.38,582828.79,631317.49,38355335.79,-82.15121152553175,41.29556888881154
2430,Lucas,Ohio,8054371.73,1771269.52,1223719.57,527325.46,22048197.64,-83.65989624732013,41.6196069670615
2431,Madison,Ohio,6926861.18,8128580.85,102193.85,84821.71,58693154.08,-83.3999423204079,39.89411938478209
2432,Leake,Mississippi,5836425.97,3466363.63,64842.6,46037.11,47040735.4,-89.52404094545632,32.75353287005785
2433,Lauderdale,Mississippi,6365785.39,4030367.78,276448.66,153334.7,42483053.83,-88.66256281900625,32.40426598017302
2434,Lawrence,Mississippi,3991315.82,2894785.46,27606.57,30611.39,36367645.6,-90.10699955812707,31.550177616608394
2435,Lafayette,Mississippi,6297277.9,4003649.61,99945.57,83794.03,34420329.42,-89.4849265674405,34.35675646240033
2436,Lamar,Mississippi,4913106.31,1935674.29,76560.98,142207.24,47453549.06,-89.50867387717906,31.20587675735744
2437,Lee,South Carolina,4892116.76,1397736.42,36821.67,31242.1,39901585.85,-80.25451959173151,34.1632784421456
2438,Lexington,South Carolina,10103364.64,3276342.33,485037.27,626936.35,56756937.6,-81.2722553346258,33.90229940015177
2439,McCormick,South Carolina,2514928.18,2158059.7,6523.04,22429.81,16906176.91,-82.30989927170906,33.899592311598994
2440,Shelby,Ohio,8618296.79,7255679.69,139512.92,117940.27,47451058.73,-84.20473953367433,40.33152525896395
2441,Seneca,Ohio,13512370.15,9670019.69,367445.81,140598.58,64065944.3,-83.12770682462127,41.1238622905181
2442,Scioto,Ohio,6234554.5,4174837.38,286961.72,146488.05,9689049.79,-82.99282154682723,38.80399696913447
2443,Sandusky,Ohio,11402574.3,5687199.12,427520.22,159797.42,46097193.38,-83.14626435261526,41.356189303067794
2444,Ross,Ohio,6887511.46,7265761.12,30677.5,158384.59,40137624.29,-83.05701249607802,39.33761295997159
2445,Danville,Virginia,508345.17,2883.61,200633.43,92162.93,1482511.06,-79.4086442863485,36.58312311290647
2446,Emporia,Virginia,169103.65,0.0,17054.35,8838.23,453943.55,-77.53568913465737,36.695319097465315
2447,Floyd,Virginia,5426548.31,4498756.74,76494.95,35361.21,247085.65,-80.36258132319915,36.93146639401613
2448,Fauquier,Virginia,7540265.66,5442009.93,237000.8,154910.23,36607309.96,-77.80939972798626,38.73861858081311
2449,Franklin,Virginia,6555339.57,5928433.06,182743.37,137189.42,6624713.67,-79.8810371619782,36.99195578461282
2450,Fluvanna,Virginia,2620804.76,2038476.93,42837.1,66744.67,18652851.52,-78.27746040621624,37.84186017027511
2451,Frederick,Virginia,6220326.49,3075283.9,111056.69,159758.31,15386173.13,-78.26252955218592,39.20452963416331
2452,Marion,West Virginia,3173883.06,1446310.0,76519.55,140637.77,46812.99,-80.24342474905369,39.51001616666125
2453,Greene,Tennessee,7641462.27,4194586.42,195323.74,128921.69,18483963.07,-82.84582597222106,36.1753607377254
2454,Lewis,West Virginia,3603631.58,1783207.16,35394.43,29683.28,499470.0,-80.5021472772895,38.9957742158222
2455,Lincoln,West Virginia,3000906.67,2118353.86,41025.87,35489.34,66272.22,-82.07041697884,38.175345596464645
2456,Logan,West Virginia,2241405.78,1011993.89,52732.67,63049.95,14695.86,-81.93533687764665,37.83152975312794
2457,McDowell,West Virginia,3388601.8,1519437.31,27013.49,35398.52,36314.24,-81.65356953105105,37.37848241013909
2458,Houston,Georgia,3601244.45,1144215.4,192552.23,290213.76,30421768.97,-83.66623819492997,32.45914518885437
2459,Jefferson,Arkansas,7187948.31,6334878.11,129474.45,158552.93,93134019.25,-91.93156241351431,34.26878643351544
2460,Henry,Georgia,3128104.44,233380.9,288584.02,500206.8,18657168.87,-84.1554329862653,33.45335602313213
2461,Jackson,Georgia,3157242.3,1837950.17,160897.11,132421.31,20507747.64,-83.56637623686149,34.13390786358243
2462,Irwin,Georgia,4460304.26,925078.6,12578.06,19307.26,37559463.46,-83.27635838519177,31.602304953897494
2463,Jasper,Georgia,2634301.42,2295807.95,34079.7,30724.74,26949284.13,-83.68813345070565,33.31642202763732
2464,Independence,Arkansas,7925916.18,7377002.87,75898.72,81527.71,48690928.06,-91.56974217852529,35.74157072029277
2465,Izard,Arkansas,8022010.16,5234382.23,27002.38,32207.68,18838120.34,-91.91342151067009,36.09487742185571
2466,Jackson,Arkansas,6085918.41,6316608.25,60890.87,37824.12,73542863.02,-91.21458505605024,35.5992494405114
2467,Rutland,Vermont,10851600.58,2864028.93,253073.88,100145.69,3933906.17,-73.03658000453188,43.5800798140097
2468,Tate,Mississippi,3825532.91,4089285.56,71865.75,58925.57,43025113.23,-89.9448031847823,34.65032708898394
2469,Washington,Vermont,6834080.65,3476398.06,192546.61,120984.53,954264.6,-72.6149249601249,44.273484376134974
2470,Crisp,Georgia,3482371.01,1103513.42,85206.0,40698.22,28427415.03,-83.76813890760477,31.92294505279557
2471,Dade,Georgia,2750136.12,1367383.48,55640.93,41327.44,5723616.44,-85.50453127198193,34.85458527795957
2472,Dawson,Georgia,1438151.76,1143920.87,46610.19,52863.66,2876329.69,-84.17040310895652,34.443821021214916
2473,Decatur,Georgia,4538682.98,2887688.95,124835.21,52159.61,58973046.17,-84.57905175847206,30.8783490085718
2474,Vernon,Louisiana,8824349.62,6387906.43,112287.77,78226.24,99051791.17,-93.1841560507264,31.10829760507574
2475,DeKalb,Georgia,1514019.03,0.0,2126585.53,1163043.24,894913.73,-84.22652012970991,33.771645303659014
2476,Windham,Vermont,8398397.27,4147579.03,172487.95,78318.1,843314.16,-72.71381535480963,42.99064887367839
2477,Windsor,Vermont,11167190.29,4957214.13,175270.42,93866.03,620492.85,-72.58576556899682,43.579643686202395
2478,Middlesex,Virginia,2484678.12,667715.66,39539.66,30619.35,11378331.33,-76.57471598736183,37.63350843006113
2479,Mecklenburg,Virginia,8058351.57,5448305.03,126754.09,62961.41,58230016.36,-78.36275898990161,36.68035225310859
2480,Mathews,Virginia,2122298.12,36244.94,25818.57,25934.89,3108236.65,-76.34467550038799,37.43676432911496
2481,Madison,Virginia,2421334.12,1882265.54,38963.71,29879.83,9252934.4,-78.27923878598287,38.41373063302562
2482,Lunenburg,Virginia,5567936.31,3931639.26,31256.84,25129.27,36436911.14,-78.24058209944752,36.94619398523815
2483,Winchester,Virginia,236918.58,0.0,40718.59,34171.5,55279.86,-78.17460778751438,39.17341432856883
2484,Richland,South Carolina,6742871.72,1988870.68,554041.94,744154.57,39447184.55,-80.90302894847561,34.021762509098835
2485,Fairfax,Virginia,3282886.32,32108.89,1836767.93,1265218.1,4974854.3,-77.27883208289909,38.83858199683788
2486,Webster,Louisiana,6556690.95,2934593.14,249673.9,91004.96,49602500.85,-93.33502512618256,32.713537848290265
2487,New London,Connecticut,10378864.21,885928.35,1118949.23,437869.53,14876607.76,-72.10164348845694,41.48932833058331
2488,Tolland,Connecticut,6041740.77,1269130.09,381705.63,255354.58,7647226.35,-72.33649524123797,41.855025875130245
2489,Windham,Connecticut,8225865.24,961076.12,385996.42,201124.19,10055768.86,-71.98754143562101,41.829949571495575
2490,Union,Mississippi,4798872.8,2655460.35,74770.12,59411.73,30590795.94,-89.00385319870037,34.49046943620025
2491,Lowndes,Alabama,3773159.39,3498860.57,36339.83,20100.95,62438092.85,-86.65010437403484,32.15474697263418
2492,Carter,Missouri,4071941.77,2871420.05,6109.65,13916.86,5878513.35,-90.96231812126847,36.941282953252426
2493,Cape Girardeau,Missouri,9375812.21,6923713.92,459201.47,191984.12,39656254.1,-89.68446187990223,37.38403512096729
2494,Menard,Illinois,4826238.04,5805293.86,22636.06,39530.62,38592230.66,-89.80217986978643,40.02739554512058
2495,Carroll,Missouri,7912443.41,11888482.3,86304.96,24512.24,80411620.28,-93.50500999214223,39.42679087464076
2496,Massac,Illinois,3180536.1,1786515.13,38378.26,34229.8,22623719.3,-88.70780205513026,37.21899237445589
2497,Mason,Illinois,6984380.63,6689928.31,39208.77,46622.35,62863970.13,-89.91678080915712,40.239650030452324
2498,Macon,Alabama,3645540.69,2843196.14,36435.1,38902.23,56417732.37,-85.6926521165594,32.386003114759696
2499,Marshall,Illinois,6203894.46,6915866.75,45135.98,39486.65,44601704.02,-89.34479576163378,41.03317679378031
2500,Marion,Illinois,12165901.38,8503147.47,76530.31,97510.19,71611180.0,-88.91897015685558,38.6495958140047
2501,Carroll,Kentucky,1602806.93,1281215.28,43655.62,15747.08,4255962.02,-85.12349472415119,38.667869263247205
2502,Sunflower,Mississippi,6245820.08,6649868.26,112756.2,45590.88,86508675.79,-90.58865157373035,33.60227312248574
2503,Carter,Kentucky,3033535.79,3320886.57,64587.14,43807.49,896616.99,-83.04951729860498,38.31813578003308
2504,Casey,Kentucky,4054672.02,4629121.53,23341.18,31674.82,14950506.12,-84.92835216989792,37.32229928574575
2505,Christian,Kentucky,8968451.84,8638433.43,326978.85,102307.95,59298404.49,-87.49036165484316,36.89410235058106
2506,Clark,Kentucky,2502980.96,2878663.35,83868.93,68537.43,13155923.26,-84.14748250016765,37.970897938309484
2507,Lonoke,Arkansas,7920856.87,6932274.96,164054.4,157517.72,87564763.7,-91.88866608978452,34.754240059118665
2508,Marion,Arkansas,6428467.86,4598998.15,26289.85,50835.18,5184849.19,-92.68421810758517,36.26835483783725
2509,Mitchell,North Carolina,1780887.24,926112.46,30411.45,35373.8,0.0,-82.16347198211255,36.01326013895127
2510,Montgomery,North Carolina,4657626.96,3541361.28,56261.33,51098.3,16140269.61,-79.90550386101452,35.33244512510031
2511,Moore,North Carolina,6734489.83,4395086.62,175646.0,212471.9,58382488.1,-79.48133015997888,35.31067743197684
2512,Nash,North Carolina,7072328.91,2689755.43,339060.34,162426.84,54430310.32,-77.98652382752643,35.96716160851785
2513,New Hanover,North Carolina,2277887.04,86937.04,504176.83,402704.68,5819272.4,-77.88480177810283,34.24342522319549
2514,Jackson,Indiana,7149265.93,5311731.99,124608.53,111710.63,39706049.62,-86.03757780998548,38.906361937374555
2515,Jefferson,Indiana,5276774.56,2695833.24,93236.23,81561.49,25307292.08,-85.4385384704552,38.78578372429899
2516,Jay,Indiana,8898116.31,6872299.31,17728.65,55790.09,46657183.13,-85.00563925459714,40.437951890998384
2517,Davie,North Carolina,1935379.34,2050998.34,131258.14,105568.94,22928336.76,-80.54462698402921,35.92916843195723
2518,Cumberland,North Carolina,6527075.65,938309.03,584453.52,505075.88,43887299.26,-78.82729858374898,35.048534328764944
2519,Currituck,North Carolina,2774615.81,768052.69,73936.48,60162.56,12693405.95,-76.01514822868863,36.40126841918457
2520,Dare,North Carolina,1984842.53,0.0,136794.13,93727.98,206304.06,-75.80224508342762,35.771254802030924
2521,Davidson,North Carolina,5995598.94,3986724.73,445685.25,386600.07,39971808.85,-80.21270925535873,35.79315867465528
2522,Perry,Kentucky,1950782.84,1048199.16,80433.72,41901.72,113587.49,-83.2215342224296,37.24432476003631
